filepath,label
data\lisa\train\green\dayClip7--02277.jpg,green
data\lisa\train\green\dayClip7--02278.jpg,green
data\lisa\train\green\dayClip7--02279.jpg,green
data\lisa\train\green\dayClip7--02280.jpg,green
data\lisa\train\green\dayClip7--02281.jpg,green
data\lisa\train\green\dayClip7--02282.jpg,green
data\lisa\train\green\dayClip7--02283.jpg,green
data\lisa\train\green\dayClip7--02284.jpg,green
data\lisa\train\green\dayClip7--02285.jpg,green
data\lisa\train\green\dayClip7--02286.jpg,green
data\lisa\train\green\dayClip7--02287.jpg,green
data\lisa\train\green\dayClip7--02288.jpg,green
data\lisa\train\green\dayClip7--02289.jpg,green
data\lisa\train\green\dayClip7--02290.jpg,green
data\lisa\train\green\dayClip7--02291.jpg,green
data\lisa\train\green\dayClip7--02292.jpg,green
data\lisa\train\green\dayClip7--02293.jpg,green
data\lisa\train\green\dayClip7--02294.jpg,green
data\lisa\train\green\dayClip7--02295.jpg,green
data\lisa\train\green\dayClip7--02296.jpg,green
data\lisa\train\green\dayClip7--02297.jpg,green
data\lisa\train\green\dayClip7--02298.jpg,green
data\lisa\train\green\dayClip7--02299.jpg,green
data\lisa\train\green\dayClip7--02300.jpg,green
data\lisa\train\green\dayClip7--02301.jpg,green
data\lisa\train\green\dayClip7--02302.jpg,green
data\lisa\train\green\dayClip7--02303.jpg,green
data\lisa\train\green\dayClip7--02304.jpg,green
data\lisa\train\green\dayClip7--02305.jpg,green
data\lisa\train\green\dayClip7--02306.jpg,green
data\lisa\train\green\dayClip7--02307.jpg,green
data\lisa\train\green\dayClip7--02308.jpg,green
data\lisa\train\green\dayClip7--02309.jpg,green
data\lisa\train\green\dayClip7--02310.jpg,green
data\lisa\train\green\dayClip7--02311.jpg,green
data\lisa\train\green\dayClip7--02312.jpg,green
data\lisa\train\green\dayClip7--02313.jpg,green
data\lisa\train\green\dayClip7--02314.jpg,green
data\lisa\train\green\dayClip7--02315.jpg,green
data\lisa\train\green\dayClip7--02316.jpg,green
data\lisa\train\green\dayClip7--02317.jpg,green
data\lisa\train\green\dayClip7--02318.jpg,green
data\lisa\train\green\dayClip7--02319.jpg,green
data\lisa\train\green\dayClip7--02320.jpg,green
data\lisa\train\green\dayClip7--02321.jpg,green
data\lisa\train\green\dayClip7--02322.jpg,green
data\lisa\train\green\dayClip7--02323.jpg,green
data\lisa\train\green\dayClip7--02324.jpg,green
data\lisa\train\green\dayClip7--02325.jpg,green
data\lisa\train\green\dayClip7--02326.jpg,green
data\lisa\train\green\dayClip7--02327.jpg,green
data\lisa\train\green\dayClip7--02328.jpg,green
data\lisa\train\green\dayClip7--02329.jpg,green
data\lisa\train\green\dayClip7--02330.jpg,green
data\lisa\train\green\dayClip7--02331.jpg,green
data\lisa\train\green\dayClip7--02332.jpg,green
data\lisa\train\green\dayClip7--02333.jpg,green
data\lisa\train\green\dayClip7--02334.jpg,green
data\lisa\train\green\dayClip7--02335.jpg,green
data\lisa\train\green\dayClip7--02336.jpg,green
data\lisa\train\green\dayClip7--02337.jpg,green
data\lisa\train\green\dayClip7--02338.jpg,green
data\lisa\train\green\dayClip7--02339.jpg,green
data\lisa\train\green\dayClip7--02340.jpg,green
data\lisa\train\green\dayClip7--02341.jpg,green
data\lisa\train\green\dayClip7--02342.jpg,green
data\lisa\train\green\dayClip7--02343.jpg,green
data\lisa\train\green\dayClip7--02344.jpg,green
data\lisa\train\green\dayClip7--02345.jpg,green
data\lisa\train\green\dayClip7--02346.jpg,green
data\lisa\train\green\dayClip7--02347.jpg,green
data\lisa\train\green\dayClip7--02348.jpg,green
data\lisa\train\green\dayClip7--02349.jpg,green
data\lisa\train\green\dayClip7--02350.jpg,green
data\lisa\train\green\dayClip7--02351.jpg,green
data\lisa\train\green\dayClip7--02352.jpg,green
data\lisa\train\green\dayClip7--02353.jpg,green
data\lisa\train\green\dayClip7--02354.jpg,green
data\lisa\train\green\dayClip7--02355.jpg,green
data\lisa\train\green\dayClip7--02356.jpg,green
data\lisa\train\green\dayClip7--02357.jpg,green
data\lisa\train\green\dayClip7--02358.jpg,green
data\lisa\train\green\dayClip7--02359.jpg,green
data\lisa\train\green\dayClip7--02360.jpg,green
data\lisa\train\green\dayClip7--02361.jpg,green
data\lisa\train\green\dayClip7--02362.jpg,green
data\lisa\train\green\dayClip7--02363.jpg,green
data\lisa\train\green\dayClip7--02364.jpg,green
data\lisa\train\green\dayClip7--02365.jpg,green
data\lisa\train\green\dayClip7--02366.jpg,green
data\lisa\train\green\dayClip7--02367.jpg,green
data\lisa\train\green\dayClip7--02368.jpg,green
data\lisa\train\green\dayClip7--02369.jpg,green
data\lisa\train\green\dayClip7--02370.jpg,green
data\lisa\train\green\dayClip7--02371.jpg,green
data\lisa\train\green\dayClip7--02372.jpg,green
data\lisa\train\green\dayClip7--02373.jpg,green
data\lisa\train\green\dayClip7--02374.jpg,green
data\lisa\train\green\dayClip7--02375.jpg,green
data\lisa\train\green\dayClip7--02376.jpg,green
data\lisa\train\green\dayClip7--02377.jpg,green
data\lisa\train\green\dayClip7--02378.jpg,green
data\lisa\train\green\dayClip7--02379.jpg,green
data\lisa\train\green\dayClip7--02380.jpg,green
data\lisa\train\green\dayClip7--02381.jpg,green
data\lisa\train\green\dayClip7--02382.jpg,green
data\lisa\train\green\dayClip7--02383.jpg,green
data\lisa\train\green\dayClip7--02384.jpg,green
data\lisa\train\green\dayClip7--02385.jpg,green
data\lisa\train\green\dayClip7--02386.jpg,green
data\lisa\train\green\dayClip7--02387.jpg,green
data\lisa\train\green\dayClip7--02388.jpg,green
data\lisa\train\green\dayClip7--02389.jpg,green
data\lisa\train\green\dayClip7--02390.jpg,green
data\lisa\train\green\dayClip7--02391.jpg,green
data\lisa\train\green\dayClip7--02392.jpg,green
data\lisa\train\green\dayClip7--02393.jpg,green
data\lisa\train\green\dayClip7--02394.jpg,green
data\lisa\train\green\dayClip7--02395.jpg,green
data\lisa\train\green\dayClip7--02396.jpg,green
data\lisa\train\green\dayClip7--02397.jpg,green
data\lisa\train\green\dayClip7--02398.jpg,green
data\lisa\train\green\dayClip7--02399.jpg,green
data\lisa\train\green\dayClip7--02400.jpg,green
data\lisa\train\green\dayClip7--02401.jpg,green
data\lisa\train\green\dayClip7--02402.jpg,green
data\lisa\train\green\dayClip7--02403.jpg,green
data\lisa\train\green\dayClip7--02404.jpg,green
data\lisa\train\green\dayClip7--02405.jpg,green
data\lisa\train\green\dayClip7--02406.jpg,green
data\lisa\train\green\dayClip7--02407.jpg,green
data\lisa\train\green\dayClip7--02408.jpg,green
data\lisa\train\green\dayClip7--02409.jpg,green
data\lisa\train\green\dayClip7--02410.jpg,green
data\lisa\train\green\dayClip7--02411.jpg,green
data\lisa\train\green\dayClip7--02412.jpg,green
data\lisa\train\green\dayClip7--02413.jpg,green
data\lisa\train\green\dayClip7--02414.jpg,green
data\lisa\train\green\dayClip7--02415.jpg,green
data\lisa\train\green\dayClip7--02416.jpg,green
data\lisa\train\green\dayClip7--02417.jpg,green
data\lisa\train\green\dayClip7--02418.jpg,green
data\lisa\train\green\dayClip7--02419.jpg,green
data\lisa\train\green\dayClip7--02420.jpg,green
data\lisa\train\green\dayClip7--02421.jpg,green
data\lisa\train\green\dayClip7--02422.jpg,green
data\lisa\train\green\dayClip7--02423.jpg,green
data\lisa\train\green\dayClip7--02424.jpg,green
data\lisa\train\green\dayClip7--02425.jpg,green
data\lisa\train\green\dayClip7--02426.jpg,green
data\lisa\train\green\dayClip7--02427.jpg,green
data\lisa\train\green\dayClip7--02428.jpg,green
data\lisa\train\green\dayClip7--02429.jpg,green
data\lisa\train\green\dayClip7--02430.jpg,green
data\lisa\train\green\dayClip7--02431.jpg,green
data\lisa\train\green\dayClip7--02432.jpg,green
data\lisa\train\green\dayClip7--02433.jpg,green
data\lisa\train\green\dayClip7--02434.jpg,green
data\lisa\train\green\dayClip7--02435.jpg,green
data\lisa\train\green\dayClip7--02436.jpg,green
data\lisa\train\green\dayClip7--02437.jpg,green
data\lisa\train\green\dayClip7--02438.jpg,green
data\lisa\train\green\dayClip7--02439.jpg,green
data\lisa\train\green\dayClip7--02440.jpg,green
data\lisa\train\green\dayClip7--02441.jpg,green
data\lisa\train\green\dayClip7--02442.jpg,green
data\lisa\train\green\dayClip7--02443.jpg,green
data\lisa\train\green\dayClip7--02444.jpg,green
data\lisa\train\green\dayClip7--02445.jpg,green
data\lisa\train\green\dayClip7--02446.jpg,green
data\lisa\train\green\dayClip7--02447.jpg,green
data\lisa\train\green\dayClip7--02448.jpg,green
data\lisa\train\green\dayClip7--02449.jpg,green
data\lisa\train\green\dayClip7--02450.jpg,green
data\lisa\train\green\dayClip7--02451.jpg,green
data\lisa\train\green\dayClip7--02452.jpg,green
data\lisa\train\green\dayClip7--02453.jpg,green
data\lisa\train\green\dayClip7--02454.jpg,green
data\lisa\train\green\dayClip7--02455.jpg,green
data\lisa\train\green\dayClip7--02456.jpg,green
data\lisa\train\green\dayClip7--02457.jpg,green
data\lisa\train\green\dayClip7--02458.jpg,green
data\lisa\train\green\dayClip7--02459.jpg,green
data\lisa\train\green\dayClip7--02460.jpg,green
data\lisa\train\green\dayClip7--02461.jpg,green
data\lisa\train\green\dayClip7--02462.jpg,green
data\lisa\train\green\dayClip7--02463.jpg,green
data\lisa\train\green\dayClip7--02464.jpg,green
data\lisa\train\green\dayClip7--02465.jpg,green
data\lisa\train\green\dayClip7--02466.jpg,green
data\lisa\train\green\dayClip7--02467.jpg,green
data\lisa\train\green\dayClip7--02468.jpg,green
data\lisa\train\green\dayClip7--02469.jpg,green
data\lisa\train\green\dayClip7--02470.jpg,green
data\lisa\train\green\dayClip7--02471.jpg,green
data\lisa\train\green\dayClip7--02472.jpg,green
data\lisa\train\green\dayClip7--02473.jpg,green
data\lisa\train\green\dayClip7--02474.jpg,green
data\lisa\train\green\dayClip7--02475.jpg,green
data\lisa\train\green\dayClip7--02476.jpg,green
data\lisa\train\green\dayClip7--02477.jpg,green
data\lisa\train\green\dayClip7--02478.jpg,green
data\lisa\train\green\dayClip7--02479.jpg,green
data\lisa\train\green\dayClip7--02480.jpg,green
data\lisa\train\green\dayClip7--02481.jpg,green
data\lisa\train\green\dayClip7--02482.jpg,green
data\lisa\train\green\dayClip7--02483.jpg,green
data\lisa\train\green\dayClip7--02484.jpg,green
data\lisa\train\green\dayClip7--02485.jpg,green
data\lisa\train\green\dayClip7--02486.jpg,green
data\lisa\train\green\dayClip7--02487.jpg,green
data\lisa\train\green\dayClip7--02488.jpg,green
data\lisa\train\green\dayClip7--02489.jpg,green
data\lisa\train\green\dayClip7--02490.jpg,green
data\lisa\train\green\dayClip7--02491.jpg,green
data\lisa\train\green\dayClip7--02492.jpg,green
data\lisa\train\green\dayClip7--02493.jpg,green
data\lisa\train\green\dayClip7--02494.jpg,green
data\lisa\train\green\dayClip7--02495.jpg,green
data\lisa\train\green\dayClip7--02496.jpg,green
data\lisa\train\green\dayClip7--02497.jpg,green
data\lisa\train\green\dayClip7--02498.jpg,green
data\lisa\train\green\dayClip7--02499.jpg,green
data\lisa\train\green\dayClip7--02500.jpg,green
data\lisa\train\green\dayClip7--02501.jpg,green
data\lisa\train\green\dayClip7--02502.jpg,green
data\lisa\train\green\dayClip7--02503.jpg,green
data\lisa\train\green\dayClip7--02504.jpg,green
data\lisa\train\green\dayClip7--02505.jpg,green
data\lisa\train\green\dayClip7--02506.jpg,green
data\lisa\train\green\dayClip7--02507.jpg,green
data\lisa\train\green\dayClip7--02508.jpg,green
data\lisa\train\green\dayClip7--02509.jpg,green
data\lisa\train\green\dayClip7--02510.jpg,green
data\lisa\train\green\dayClip7--02511.jpg,green
data\lisa\train\green\dayClip7--02512.jpg,green
data\lisa\train\green\dayClip7--02513.jpg,green
data\lisa\train\green\dayClip7--02514.jpg,green
data\lisa\train\green\dayClip7--02515.jpg,green
data\lisa\train\green\dayClip7--02516.jpg,green
data\lisa\train\green\dayClip7--02517.jpg,green
data\lisa\train\green\dayClip7--02518.jpg,green
data\lisa\train\green\dayClip7--02519.jpg,green
data\lisa\train\green\dayClip7--02520.jpg,green
data\lisa\train\green\dayClip7--02521.jpg,green
data\lisa\train\green\dayClip7--02522.jpg,green
data\lisa\train\green\dayClip7--02523.jpg,green
data\lisa\train\green\dayClip7--02524.jpg,green
data\lisa\train\green\dayClip7--02525.jpg,green
data\lisa\train\green\dayClip7--02526.jpg,green
data\lisa\train\green\dayClip7--02527.jpg,green
data\lisa\train\green\dayClip7--02528.jpg,green
data\lisa\train\green\dayClip7--02529.jpg,green
data\lisa\train\green\dayClip7--02530.jpg,green
data\lisa\train\green\dayClip7--02531.jpg,green
data\lisa\train\green\dayClip7--02532.jpg,green
data\lisa\train\green\dayClip7--02533.jpg,green
data\lisa\train\green\dayClip7--02534.jpg,green
data\lisa\train\green\dayClip7--02535.jpg,green
data\lisa\train\green\dayClip7--02536.jpg,green
data\lisa\train\green\dayClip7--02537.jpg,green
data\lisa\train\green\dayClip7--02538.jpg,green
data\lisa\train\green\dayClip7--02539.jpg,green
data\lisa\train\green\dayClip7--02540.jpg,green
data\lisa\train\green\dayClip7--02541.jpg,green
data\lisa\train\green\dayClip7--02542.jpg,green
data\lisa\train\green\dayClip7--02543.jpg,green
data\lisa\train\green\dayClip7--02544.jpg,green
data\lisa\train\green\dayClip7--02545.jpg,green
data\lisa\train\green\dayClip7--02546.jpg,green
data\lisa\train\green\dayClip7--02547.jpg,green
data\lisa\train\green\dayClip7--02548.jpg,green
data\lisa\train\green\dayClip7--02549.jpg,green
data\lisa\train\green\dayClip7--02550.jpg,green
data\lisa\train\green\dayClip7--02551.jpg,green
data\lisa\train\green\dayClip7--02552.jpg,green
data\lisa\train\green\dayClip7--02553.jpg,green
data\lisa\train\green\dayClip7--02554.jpg,green
data\lisa\train\green\dayClip7--02555.jpg,green
data\lisa\train\green\dayClip7--02556.jpg,green
data\lisa\train\green\dayClip7--02557.jpg,green
data\lisa\train\green\dayClip7--02558.jpg,green
data\lisa\train\green\dayClip7--02559.jpg,green
data\lisa\train\green\dayClip7--02560.jpg,green
data\lisa\train\green\dayClip7--02561.jpg,green
data\lisa\train\green\dayClip7--02562.jpg,green
data\lisa\train\green\dayClip7--02563.jpg,green
data\lisa\train\green\dayClip7--02564.jpg,green
data\lisa\train\green\dayClip7--02565.jpg,green
data\lisa\train\green\dayClip7--02566.jpg,green
data\lisa\train\green\dayClip7--02567.jpg,green
data\lisa\train\green\dayClip7--02568.jpg,green
data\lisa\train\green\dayClip7--02569.jpg,green
data\lisa\train\green\dayClip7--02570.jpg,green
data\lisa\train\green\dayClip7--02571.jpg,green
data\lisa\train\green\dayClip7--02572.jpg,green
data\lisa\train\green\dayClip7--02573.jpg,green
data\lisa\train\green\dayClip7--02574.jpg,green
data\lisa\train\green\dayClip7--02575.jpg,green
data\lisa\train\green\dayClip7--02576.jpg,green
data\lisa\train\green\dayClip7--02577.jpg,green
data\lisa\train\green\dayClip7--02578.jpg,green
data\lisa\train\green\dayClip7--02579.jpg,green
data\lisa\train\green\dayClip7--02580.jpg,green
data\lisa\train\green\dayClip7--02581.jpg,green
data\lisa\train\green\dayClip7--02582.jpg,green
data\lisa\train\green\dayClip7--02583.jpg,green
data\lisa\train\green\dayClip7--02584.jpg,green
data\lisa\train\green\dayClip7--02585.jpg,green
data\lisa\train\green\dayClip7--02586.jpg,green
data\lisa\train\green\dayClip7--02587.jpg,green
data\lisa\train\green\dayClip7--02588.jpg,green
data\lisa\train\green\dayClip7--02589.jpg,green
data\lisa\train\green\dayClip7--02590.jpg,green
data\lisa\train\green\dayClip7--02591.jpg,green
data\lisa\train\green\dayClip7--02592.jpg,green
data\lisa\train\green\dayClip7--02593.jpg,green
data\lisa\train\green\dayClip7--02594.jpg,green
data\lisa\train\green\dayClip7--02595.jpg,green
data\lisa\train\green\dayClip7--02596.jpg,green
data\lisa\train\green\dayClip7--02597.jpg,green
data\lisa\train\green\dayClip7--02598.jpg,green
data\lisa\train\green\dayClip7--02599.jpg,green
data\lisa\train\green\dayClip7--02600.jpg,green
data\lisa\train\green\dayClip7--02601.jpg,green
data\lisa\train\green\dayClip7--02602.jpg,green
data\lisa\train\green\dayClip7--02603.jpg,green
data\lisa\train\green\dayClip7--02604.jpg,green
data\lisa\train\green\dayClip7--02605.jpg,green
data\lisa\train\green\dayClip7--02606.jpg,green
data\lisa\train\green\dayClip7--02607.jpg,green
data\lisa\train\green\dayClip7--02608.jpg,green
data\lisa\train\green\dayClip7--02609.jpg,green
data\lisa\train\green\dayClip7--02610.jpg,green
data\lisa\train\green\dayClip7--02611.jpg,green
data\lisa\train\green\dayClip7--02612.jpg,green
data\lisa\train\green\dayClip7--02613.jpg,green
data\lisa\train\green\dayClip7--02614.jpg,green
data\lisa\train\green\dayClip7--02615.jpg,green
data\lisa\train\green\dayClip7--02616.jpg,green
data\lisa\train\green\dayClip7--02617.jpg,green
data\lisa\train\green\dayClip7--02618.jpg,green
data\lisa\train\green\dayClip7--02619.jpg,green
data\lisa\train\green\dayClip7--02620.jpg,green
data\lisa\train\green\dayClip7--02621.jpg,green
data\lisa\train\green\dayClip7--02622.jpg,green
data\lisa\train\green\dayClip7--02623.jpg,green
data\lisa\train\green\dayClip7--02624.jpg,green
data\lisa\train\green\dayClip7--02625.jpg,green
data\lisa\train\green\dayClip7--02626.jpg,green
data\lisa\train\green\dayClip7--02627.jpg,green
data\lisa\train\green\dayClip7--02628.jpg,green
data\lisa\train\green\dayClip7--02629.jpg,green
data\lisa\train\green\dayClip7--02630.jpg,green
data\lisa\train\green\dayClip7--02631.jpg,green
data\lisa\train\green\dayClip7--02632.jpg,green
data\lisa\train\green\dayClip7--02633.jpg,green
data\lisa\train\green\dayClip7--02634.jpg,green
data\lisa\train\green\dayClip7--02635.jpg,green
data\lisa\train\green\dayClip7--02636.jpg,green
data\lisa\train\green\dayClip7--02637.jpg,green
data\lisa\train\green\dayClip7--02638.jpg,green
data\lisa\train\green\dayClip7--02639.jpg,green
data\lisa\train\green\dayClip7--02640.jpg,green
data\lisa\train\green\dayClip7--02641.jpg,green
data\lisa\train\green\dayClip7--02642.jpg,green
data\lisa\train\green\dayClip7--02643.jpg,green
data\lisa\train\green\dayClip7--02644.jpg,green
data\lisa\train\green\dayClip7--02645.jpg,green
data\lisa\train\green\dayClip7--02646.jpg,green
data\lisa\train\green\dayClip7--02647.jpg,green
data\lisa\train\green\dayClip7--02648.jpg,green
data\lisa\train\green\dayClip7--02649.jpg,green
data\lisa\train\green\dayClip7--02650.jpg,green
data\lisa\train\green\dayClip7--02651.jpg,green
data\lisa\train\green\dayClip7--02652.jpg,green
data\lisa\train\green\dayClip7--02653.jpg,green
data\lisa\train\green\dayClip7--02654.jpg,green
data\lisa\train\green\dayClip7--02655.jpg,green
